device_id,location,volume_l,sensor_id,heater_profile,measurement_step,temp_c,humidity_pct,pressure_hpa,gas_resistance_ohm,gas_valid,heat_stable,timestamp
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,8,33.34,16.79,94040.45,82821,1,1,955033
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,8,33.95,16.41,94004.88,64434,1,1,955054
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,8,33.56,17.24,94028.56,88950,1,1,955076
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,8,33.79,16.56,94033.96,98975,1,1,955097
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,8,33.81,16.46,94023.34,75560,1,1,955109
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,9,32.45,17.93,93987.28,172506,1,1,962533
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,9,32.83,17.73,94010.39,89043,1,1,962534
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,9,33.49,16.62,94007.07,33376,1,1,962546
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,9,33.45,16.65,94039.34,86691,1,1,962567
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,9,33.88,16.55,94005.48,187066,1,1,962589
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,9,33.47,17.48,94027.63,392487,1,1,962610
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,9,33.70,16.71,94033.32,486807,1,1,962632
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,9,33.72,16.67,94023.96,380669,1,1,962653
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,10,32.46,17.89,93987.51,176795,1,1,970015
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,10,32.85,17.70,94011.28,91233,1,1,970017
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,10,33.45,16.72,94005.45,84293,1,1,970029
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,10,33.44,16.61,94039.57,88123,1,1,970040
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,10,33.68,16.88,94004.91,40238,1,1,970062
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,10,33.25,17.89,94028.10,57644,1,1,970084
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,10,33.49,17.13,94034.90,63760,1,1,970107
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,10,33.50,17.11,94021.37,48976,1,1,970128
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,1,32.54,17.80,93986.33,3114829,1,1,977489
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,1,32.92,17.59,94010.50,1728999,1,1,977511
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,1,33.52,16.56,94004.80,3129106,1,1,977533
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,1,33.49,16.53,94037.10,4918643,1,1,977554
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,1,33.73,16.76,94005.38,19857,1,1,977566
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,1,33.31,17.69,94028.59,20765,1,1,977587
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,1,33.53,16.95,94030.56,22638,1,1,977609
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,1,33.52,16.94,94019.49,22237,1,1,977631
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,2,32.29,18.57,93986.48,170609,1,1,984993
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,2,32.62,18.37,94012.66,86868,1,1,984995
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,2,33.16,17.52,94003.36,84044,1,1,985007
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,2,33.09,17.50,94038.68,85992,1,1,985018
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,2,33.66,17.14,94005.37,31113,1,1,985030
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,2,33.36,17.75,94030.67,32812,1,1,985052
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,2,33.50,17.23,94033.39,36519,1,1,985063
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,2,33.57,16.99,94019.63,38811,1,1,985085
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,3,32.36,18.09,93986.55,215306,1,1,992447
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,3,32.74,17.94,94013.57,157393,1,1,992449
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,3,33.37,16.90,94004.58,60850,1,1,992471
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,3,33.32,16.94,94039.12,109729,1,1,992493
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,3,33.74,16.81,94005.23,39024,1,1,992514
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,3,33.42,17.38,94025.06,38186,1,1,992536
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,3,33.58,16.88,94031.77,46511,1,1,992557
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,3,33.66,16.62,94021.33,46010,1,1,992569
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,4,32.25,18.16,93985.15,170269,1,1,999941
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,4,32.62,17.99,94013.37,86779,1,1,999942
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,4,33.23,16.96,94002.82,84712,1,1,999954
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,4,33.16,16.99,94035.65,85647,1,1,999965
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,4,33.89,16.45,94006.70,56537,1,1,999977
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,4,33.49,17.23,94023.91,73352,1,1,999989
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,4,33.73,16.51,94030.09,96841,1,1,1000011
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,4,33.75,16.42,94022.06,104170,1,1,1000033
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,5,32.30,17.94,93987.11,112403,1,1,1007395
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,5,32.70,17.77,94014.42,64925,1,1,1007397
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,5,33.37,16.69,94005.28,35310,1,1,1007409
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,5,33.33,16.74,94038.42,43170,1,1,1007420
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,5,34.00,16.25,94005.56,62775,1,1,1007432
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,5,33.62,17.06,94026.04,80553,1,1,1007453
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,5,33.87,16.30,94032.67,91135,1,1,1007475
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,5,33.90,16.24,94023.78,114515,1,1,1007496
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,6,32.18,18.10,93986.78,89604,1,1,1014857
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,6,32.57,17.89,94014.48,51179,1,1,1014859
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,6,33.29,16.79,94005.34,30512,1,1,1014881
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,6,33.24,16.80,94037.03,35281,1,1,1014903
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,6,34.01,16.22,94009.88,55006,1,1,1014925
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,6,33.62,17.06,94025.14,56350,1,1,1014946
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,6,33.57,17.37,94032.17,62135,1,1,1014957
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,6,33.87,16.20,94024.62,59995,1,1,1014979
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,7,32.17,18.52,93985.12,81710,1,1,1022394
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,7,32.56,18.28,94016.91,45325,1,1,1022395
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,7,33.25,17.18,94006.17,28119,1,1,1022407
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,7,33.21,17.18,94040.12,31904,1,1,1022428
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,7,33.98,16.64,94006.62,41491,1,1,1022450
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,7,33.60,17.48,94027.67,41330,1,1,1022471
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,7,33.82,16.96,94032.68,47823,1,1,1022493
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,7,33.87,16.64,94023.95,39751,1,1,1022514
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,8,32.31,19.28,93987.12,159154,1,1,1029876
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,8,32.68,19.05,94014.31,81166,1,1,1029878
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,8,33.31,17.93,94006.49,80629,1,1,1029890
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,8,33.28,17.93,94039.80,81244,1,1,1029901
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,8,33.97,17.47,94005.69,61376,1,1,1029913
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,8,33.57,18.35,94026.68,85475,1,1,1029924
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,8,33.86,17.59,94033.63,93807,1,1,1029946
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,8,33.88,17.52,94022.41,71091,1,1,1029968
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,9,32.45,19.63,93988.02,169256,1,1,1037330
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,9,32.83,19.41,94010.67,87491,1,1,1037332
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,9,33.46,18.27,94006.05,32761,1,1,1037344
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,9,33.42,18.26,94040.41,86340,1,1,1037355
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,9,33.90,18.16,94006.12,177901,1,1,1037367
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,9,33.46,19.10,94027.59,378978,1,1,1037379
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,9,33.78,18.28,94036.30,465878,1,1,1037401
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,9,33.78,18.35,94024.91,355062,1,1,1037422
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,10,32.42,19.50,93987.08,174446,1,1,1044784
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,10,32.80,19.33,94011.43,91038,1,1,1044786
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,10,33.39,18.32,94006.03,83714,1,1,1044798
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,10,33.39,18.19,94040.40,88215,1,1,1044809
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,10,33.66,18.51,94005.85,39603,1,1,1044821
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,10,33.21,19.52,94028.45,55688,1,1,1044832
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,10,33.49,18.75,94038.17,61508,1,1,1044854
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,10,33.49,18.87,94023.59,46410,1,1,1044876
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,1,32.41,19.06,93986.31,3077963,1,1,1052247
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,1,32.81,18.90,94009.47,1699937,1,1,1052249
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,1,33.41,17.79,94005.80,3156232,1,1,1052271
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,1,33.39,17.77,94041.90,4914217,1,1,1052293
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,1,33.64,18.01,94007.01,19619,1,1,1052314
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,1,33.22,18.98,94029.81,20928,1,1,1052335
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,1,33.49,18.20,94032.57,22808,1,1,1052357
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,1,33.49,18.30,94022.16,22191,1,1,1052378
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,2,32.26,19.87,93986.21,167758,1,1,1059739
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,2,32.62,19.72,94015.28,85906,1,1,1059761
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,2,33.11,18.84,94007.65,83632,1,1,1059783
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,2,33.04,18.83,94037.60,85390,1,1,1059794
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,2,33.66,18.42,94008.42,30556,1,1,1059816
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,2,33.34,19.02,94029.77,32364,1,1,1059838
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,2,33.51,18.55,94034.59,35904,1,1,1059860
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,2,33.60,18.39,94022.93,38016,1,1,1059882
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,3,32.48,19.48,93988.91,208214,1,1,1067244
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,3,32.86,19.32,94010.45,153431,1,1,1067246
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,3,33.40,18.26,94005.72,60249,1,1,1067258
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,3,33.36,18.28,94040.65,110297,1,1,1067269
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,3,33.79,18.18,94006.58,38049,1,1,1067281
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,3,33.46,18.78,94028.49,37881,1,1,1067302
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,3,33.68,18.25,94033.04,45812,1,1,1067324
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,3,33.74,18.08,94025.49,45470,1,1,1067345
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,4,32.34,19.40,93987.92,167265,1,1,1074706
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,4,32.70,19.25,94015.75,85561,1,1,1074708
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,4,33.26,18.21,94005.73,84044,1,1,1074720
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,4,33.19,18.22,94039.03,86079,1,1,1074731
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,4,33.86,17.63,94015.30,55944,1,1,1074743
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,4,33.46,18.45,94028.84,73226,1,1,1074764
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,4,33.73,17.67,94032.20,96186,1,1,1074786
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,4,33.75,17.69,94024.30,103038,1,1,1074807
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,5,32.50,19.27,93989.23,109308,1,1,1082221
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,5,32.86,19.10,94011.10,64386,1,1,1082222
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,5,33.44,17.99,94007.12,35049,1,1,1082234
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,5,33.39,18.01,94039.16,43301,1,1,1082255
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,5,33.97,17.53,94011.73,62683,1,1,1082277
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,5,33.57,18.36,94029.01,81166,1,1,1082298
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,5,33.88,17.53,94037.01,90459,1,1,1082320
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,5,33.87,17.58,94023.61,114438,1,1,1082341
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,6,32.43,18.84,93988.64,88581,1,1,1089702
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,6,32.80,18.71,94010.38,51148,1,1,1089704
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,6,33.37,17.56,94006.96,30360,1,1,1089716
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,6,33.33,17.62,94041.83,35222,1,1,1089727
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,6,33.98,17.03,94009.45,54935,1,1,1089739
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,6,33.58,17.84,94027.66,56838,1,1,1089760
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,6,33.59,18.24,94033.59,62271,1,1,1089772
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,6,33.84,17.08,94023.55,60634,1,1,1089793
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,7,32.31,18.23,93986.44,82262,1,1,1097164
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,7,32.76,18.09,94012.61,45470,1,1,1097166
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,7,33.34,16.98,94006.54,28571,1,1,1097178
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,7,33.33,17.03,94039.29,32339,1,1,1097189
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,7,34.04,16.50,94007.09,42780,1,1,1097201
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,7,33.60,17.34,94026.94,43039,1,1,1097223
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,7,33.86,16.98,94032.61,49718,1,1,1097244
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,7,33.87,16.62,94022.71,41693,1,1,1097256
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,8,32.35,18.26,93988.10,160050,1,1,1104627
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,8,32.76,18.07,94011.66,82024,1,1,1104629
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,8,33.37,17.00,94006.38,81789,1,1,1104651
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,8,33.35,17.01,94040.49,82500,1,1,1104673
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,8,34.01,16.63,94012.59,65272,1,1,1104694
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,8,33.58,17.51,94028.42,91038,1,1,1104716
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,8,33.85,16.84,94035.77,101265,1,1,1104727
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,8,33.84,16.73,94021.98,76992,1,1,1104749
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,9,32.52,18.78,93988.23,167923,1,1,1112110
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,9,32.94,18.50,94012.86,86428,1,1,1112112
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,9,33.50,17.49,94007.06,32586,1,1,1112124
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,9,33.48,17.45,94039.95,85304,1,1,1112135
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,9,33.93,17.43,94011.25,187271,1,1,1112147
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,9,33.46,18.37,94027.55,400782,1,1,1112168
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,9,33.77,17.59,94035.17,494925,1,1,1112190
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,9,33.75,17.62,94024.84,388467,1,1,1112201
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,10,32.57,19.70,93989.09,172681,1,1,1119572
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,10,32.99,19.41,94013.45,89416,1,1,1119574
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,10,33.49,18.52,94007.42,83469,1,1,1119586
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,10,33.50,18.34,94039.34,88397,1,1,1119597
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,10,33.74,18.72,94008.67,40353,1,1,1119609
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,10,33.27,19.79,94029.52,57566,1,1,1119630
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,10,33.57,19.02,94032.53,64144,1,1,1119642
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,10,33.54,19.17,94022.38,49060,1,1,1119663
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,1,32.59,19.16,93989.21,3074498,1,1,1127034
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,1,32.99,18.99,94013.41,1726812,1,1,1127036
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,1,33.53,17.88,94007.88,3211919,1,1,1127048
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,1,33.51,17.86,94039.91,5074016,1,1,1127059
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,1,33.69,18.11,94005.62,19950,1,1,1127071
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,1,33.26,19.11,94028.16,21157,1,1,1127093
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,1,33.53,18.31,94034.26,23659,1,1,1127114
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,1,33.51,18.44,94023.05,22711,1,1,1127126
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,2,32.29,19.00,93988.70,169761,1,1,1134497
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,2,32.64,18.86,94015.95,86868,1,1,1134499
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,2,33.15,18.01,94007.46,85219,1,1,1134521
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,2,33.08,18.01,94039.32,86956,1,1,1134543
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,2,33.64,17.65,94015.36,30600,1,1,1134564
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,2,33.31,18.30,94029.86,32636,1,1,1134586
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,2,33.49,17.79,94031.92,36270,1,1,1134607
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,2,33.56,17.58,94022.70,38426,1,1,1134619
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,3,32.34,18.91,93986.95,205210,1,1,1142043
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,3,32.75,18.73,94012.74,153707,1,1,1142044
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,3,33.34,17.75,94006.09,59204,1,1,1142056
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,3,HP-414,3,33.30,17.79,94039.36,108130,1,1,1142077
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,4,HP-501,3,33.68,17.78,94007.05,37713,1,1,1142099
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,5,HP-502,3,33.35,18.37,94029.50,37058,1,1,1142120
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,6,HP-503,3,33.55,17.89,94032.46,44943,1,1,1142142
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,7,HP-504,3,33.62,17.68,94022.94,44382,1,1,1142163
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,0,HP-411,4,32.19,19.89,93987.73,166125,1,1,1149525
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,1,HP-412,4,32.59,19.70,94015.89,85049,1,1,1149527
ESP32_BME688_CAFE_001,Coffee_Lab_Station_1,1.50,2,HP-413,4,33.15,18.70,94005.86,84628,1,1,1149539
